# #initialSiteID,finalSiteID,s_x[ang.],s_y[ang.],s_z[ang.],freq[Hz]
5115,1470,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5115,2199,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5116,1471,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5116,2200,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5117,1472,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5117,2201,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5118,1473,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5118,2202,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5119,1474,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5119,2203,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5120,1475,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5120,2204,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5121,1476,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5121,2205,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5122,1477,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5122,2206,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5123,1478,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5123,2207,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5124,1479,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5124,2208,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5125,1480,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5125,2209,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5126,1481,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5126,2210,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5127,1482,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5127,2211,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5128,1483,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5128,2212,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5129,1484,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5129,2213,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5130,1485,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5130,2214,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5131,1486,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5131,2215,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5132,1487,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5132,2216,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5133,1488,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5133,2217,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5134,1489,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5134,2218,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5135,1490,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5135,2219,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5136,1491,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5136,2220,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5137,1492,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5137,2221,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5138,1493,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5138,2222,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5139,1494,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5139,2223,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5140,1495,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5140,2224,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5141,1496,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5141,2225,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5142,1497,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5142,2226,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5143,1498,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5143,2227,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5144,1499,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5144,2228,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5145,1500,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5145,2229,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5146,1501,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5146,2230,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5147,1502,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5147,2231,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5148,1503,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5148,2232,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5149,1504,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5149,2233,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5150,1505,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5150,2234,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5151,1506,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5151,2235,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5152,1507,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5152,2236,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5153,1508,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5153,2237,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5154,1509,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5154,2238,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5155,1510,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5155,2239,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5156,1511,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5156,2240,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5157,1512,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5157,2241,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5158,1513,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5158,2242,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5159,1514,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5159,2243,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5160,1515,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5160,2244,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5161,1516,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5161,2245,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5162,1517,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5162,2246,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5163,1518,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5163,2247,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5164,1519,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5164,2248,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5165,1520,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5165,2249,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5166,1521,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5166,2250,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5167,1522,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5167,2251,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5168,1523,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5168,2252,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5169,1524,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5169,2253,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5170,1525,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5170,2254,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5171,1526,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5171,2255,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5172,1527,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5172,2256,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5173,1528,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5173,2257,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5174,1529,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5174,2258,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5175,1530,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5175,2259,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5176,1531,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5176,2260,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5177,1532,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5177,2261,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5178,1533,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5178,2262,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5179,1534,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5179,2263,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5180,1535,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5180,2264,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5181,1536,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5181,2265,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5182,1537,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5182,2266,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5183,1538,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5183,2267,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5184,1539,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5184,2268,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5185,1540,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5185,2269,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5186,1541,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5186,2270,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5187,1542,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5187,2271,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5188,1543,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5188,2272,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5189,1544,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5189,2273,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5190,1545,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5190,2274,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5191,1546,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5191,2275,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5192,1547,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5192,2276,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5193,1548,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5193,2277,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5194,1549,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5194,2278,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5195,1550,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5195,2279,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5196,1551,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5196,2280,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5197,1552,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5197,2281,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5198,1553,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5198,2282,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5199,1554,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5199,2283,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5200,1555,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5200,2284,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5201,1556,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5201,2285,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5202,1557,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5202,2286,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5203,1558,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5203,2287,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5204,1559,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5204,2288,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5205,1560,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5205,2289,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5206,1561,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5206,2290,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5207,1562,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5207,2291,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5208,1563,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5208,2292,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5209,1564,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5209,2293,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5210,1565,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5210,2294,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5211,1566,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5211,2295,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5212,1567,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5212,2296,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5213,1568,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5213,2297,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5214,1569,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5214,2298,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5215,1570,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5215,2299,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5216,1571,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5216,2300,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5217,1572,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5217,2301,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5218,1573,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5218,2302,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5219,1574,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5219,2303,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5220,1575,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5220,2304,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5221,1576,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5221,2305,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5222,1577,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5222,2306,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5223,1578,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5223,2307,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5224,1579,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5224,2308,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5225,1580,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5225,2309,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5226,1581,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5226,2310,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5227,1582,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5227,2311,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5228,1583,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5228,2312,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5229,1584,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5229,2313,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5230,1585,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5230,2314,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5231,1586,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5231,2315,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5232,1587,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5232,2316,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5233,1588,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5233,2317,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5234,1589,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5234,2318,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5235,1590,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5235,2319,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5236,1591,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5236,2320,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5237,1592,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5237,2321,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5238,1593,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5238,2322,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5239,1594,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5239,2323,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5240,1595,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5240,2324,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5241,1596,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5241,2325,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5242,1597,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5242,2326,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5243,1598,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5243,2327,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5244,1599,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5244,2328,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5245,1600,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5245,2329,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5246,1601,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5246,2330,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5247,1602,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5247,2331,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5248,1603,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5248,2332,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5249,1604,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5249,2333,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5250,1605,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5250,2334,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5251,1606,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5251,2335,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5252,1607,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5252,2336,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5253,1608,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5253,2337,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5254,1609,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5254,2338,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5255,1610,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5255,2339,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5256,1611,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5256,2340,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5257,1612,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5257,2341,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5258,1613,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5258,2342,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5259,1614,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5259,2343,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5260,1615,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5260,2344,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5261,1616,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5261,2345,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5262,1617,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5262,2346,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5263,1618,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5263,2347,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5264,1619,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5264,2348,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5265,1620,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5265,2349,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5266,1621,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5266,2350,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5267,1622,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5267,2351,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5268,1623,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5268,2352,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5269,1624,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5269,2353,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5270,1625,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5270,2354,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5271,1626,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5271,2355,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5272,1627,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5272,2356,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5273,1628,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5273,2357,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5274,1629,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5274,2358,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5275,1630,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5275,2359,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5276,1631,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5276,2360,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5277,1632,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5277,2361,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5278,1633,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5278,2362,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5279,1634,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5279,2363,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5280,1635,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5280,2364,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5281,1636,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5281,2365,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5282,1637,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5282,2366,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5283,1638,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5283,2367,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5284,1639,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5284,2368,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5285,1640,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5285,2369,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5286,1641,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5286,2370,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5287,1642,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5287,2371,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5288,1643,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5288,2372,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5289,1644,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5289,2373,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5290,1645,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5290,2374,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5291,1646,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5291,2375,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5292,1647,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5292,2376,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5293,1648,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5293,2377,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5294,1649,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5294,2378,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
5295,1650,-0.9114036367,0.0000000001,-0.9114036367,1.1169710017e+12
5295,2379,-0.9114036367,0.0000000001,0.9114036367,1.1169710017e+12
